ID,times,simu,emis,ssize,x0,N,s,h,u,v
49,70,1.0,30,30,0.5,100,0,0.5,0,0
49,80,1.0,30,30,0.5,100,0,0.5,0,0
49,90,1.0,30,30,0.5,100,0,0.5,0,0
50,0,0.5,18,30,0.5,100,0,0.5,0,0
50,10,0.53,19,30,0.5,100,0,0.5,0,0
50,20,0.66,15,30,0.5,100,0,0.5,0,0
50,30,0.78,23,30,0.5,100,0,0.5,0,0
50,40,0.7,21,30,0.5,100,0,0.5,0,0
50,50,0.8,26,30,0.5,100,0,0.5,0,0
50,60,0.88,24,30,0.5,100,0,0.5,0,0
50,70,0.97,30,30,0.5,100,0,0.5,0,0
50,80,1.0,30,30,0.5,100,0,0.5,0,0
50,90,1.0,30,30,0.5,100,0,0.5,0,0
51,0,0.5,15,30,0.5,100,0,0.5,0,0
51,10,0.35,12,30,0.5,100,0,0.5,0,0
51,20,0.36,11,30,0.5,100,0,0.5,0,0
51,30,0.33,7,30,0.5,100,0,0.5,0,0
51,40,0.42,15,30,0.5,100,0,0.5,0,0
51,50,0.29,8,30,0.5,100,0,0.5,0,0
51,60,0.4,12,30,0.5,100,0,0.5,0,0
51,70,0.55,16,30,0.5,100,0,0.5,0,0
51,80,0.54,20,30,0.5,100,0,0.5,0,0
51,90,0.47,13,30,0.5,100,0,0.5,0,0
52,0,0.5,17,30,0.5,100,0,0.5,0,0
52,10,0.66,20,30,0.5,100,0,0.5,0,0
52,20,0.83,24,30,0.5,100,0,0.5,0,0
52,30,0.98,29,30,0.5,100,0,0.5,0,0
52,40,1.0,30,30,0.5,100,0,0.5,0,0
52,50,1.0,30,30,0.5,100,0,0.5,0,0
52,60,1.0,30,30,0.5,100,0,0.5,0,0
52,70,1.0,30,30,0.5,100,0,0.5,0,0
52,80,1.0,30,30,0.5,100,0,0.5,0,0
52,90,1.0,30,30,0.5,100,0,0.5,0,0
53,0,0.5,18,30,0.5,100,0,0.5,0,0
53,10,0.23,5,30,0.5,100,0,0.5,0,0
53,20,0.18,5,30,0.5,100,0,0.5,0,0
53,30,0.06,1,30,0.5,100,0,0.5,0,0
53,40,0.05,6,30,0.5,100,0,0.5,0,0
53,50,0.0,0,30,0.5,100,0,0.5,0,0
53,60,0.0,0,30,0.5,100,0,0.5,0,0
53,70,0.0,0,30,0.5,100,0,0.5,0,0
53,80,0.0,0,30,0.5,100,0,0.5,0,0
53,90,0.0,0,30,0.5,100,0,0.5,0,0
54,0,0.5,12,30,0.5,100,0,0.5,0,0
54,10,0.36,13,30,0.5,100,0,0.5,0,0
54,20,0.23,6,30,0.5,100,0,0.5,0,0
54,30,0.2,11,30,0.5,100,0,0.5,0,0
54,40,0.05,3,30,0.5,100,0,0.5,0,0
54,50,0.0,0,30,0.5,100,0,0.5,0,0
54,60,0.0,0,30,0.5,100,0,0.5,0,0
54,70,0.0,0,30,0.5,100,0,0.5,0,0
54,80,0.0,0,30,0.5,100,0,0.5,0,0
54,90,0.0,0,30,0.5,100,0,0.5,0,0
55,0,0.5,15,30,0.5,100,0,0.5,0,0
55,10,0.58,20,30,0.5,100,0,0.5,0,0
55,20,0.56,21,30,0.5,100,0,0.5,0,0
55,30,0.72,25,30,0.5,100,0,0.5,0,0
55,40,0.71,23,30,0.5,100,0,0.5,0,0
55,50,0.81,27,30,0.5,100,0,0.5,0,0
55,60,0.86,28,30,0.5,100,0,0.5,0,0
55,70,0.92,30,30,0.5,100,0,0.5,0,0
55,80,0.99,30,30,0.5,100,0,0.5,0,0
55,90,1.0,30,30,0.5,100,0,0.5,0,0
56,0,0.5,13,30,0.5,100,0,0.5,0,0
56,10,0.56,18,30,0.5,100,0,0.5,0,0
56,20,0.64,14,30,0.5,100,0,0.5,0,0
56,30,0.56,17,30,0.5,100,0,0.5,0,0
56,40,0.82,25,30,0.5,100,0,0.5,0,0
56,50,1.0,30,30,0.5,100,0,0.5,0,0
56,60,1.0,30,30,0.5,100,0,0.5,0,0
56,70,1.0,30,30,0.5,100,0,0.5,0,0
56,80,1.0,30,30,0.5,100,0,0.5,0,0
56,90,1.0,30,30,0.5,100,0,0.5,0,0
57,0,0.5,13,30,0.5,100,0,0.5,0,0
57,10,0.76,24,30,0.5,100,0,0.5,0,0
57,20,0.85,28,30,0.5,100,0,0.5,0,0
57,30,0.76,24,30,0.5,100,0,0.5,0,0
57,40,0.99,30,30,0.5,100,0,0.5,0,0
57,50,1.0,30,30,0.5,100,0,0.5,0,0
57,60,1.0,30,30,0.5,100,0,0.5,0,0
57,70,1.0,30,30,0.5,100,0,0.5,0,0
57,80,1.0,30,30,0.5,100,0,0.5,0,0
57,90,1.0,30,30,0.5,100,0,0.5,0,0
58,0,0.5,18,30,0.5,100,0,0.5,0,0
58,10,0.65,18,30,0.5,100,0,0.5,0,0
58,20,0.66,19,30,0.5,100,0,0.5,0,0
58,30,0.74,20,30,0.5,100,0,0.5,0,0
58,40,0.94,30,30,0.5,100,0,0.5,0,0
58,50,0.83,25,30,0.5,100,0,0.5,0,0
58,60,1.0,30,30,0.5,100,0,0.5,0,0
58,70,1.0,30,30,0.5,100,0,0.5,0,0
58,80,1.0,30,30,0.5,100,0,0.5,0,0
58,90,1.0,30,30,0.5,100,0,0.5,0,0
59,0,0.5,18,30,0.5,100,0,0.5,0,0
59,10,0.31,10,30,0.5,100,0,0.5,0,0
59,20,0.51,16,30,0.5,100,0,0.5,0,0
59,30,0.74,23,30,0.5,100,0,0.5,0,0
59,40,0.9,27,30,0.5,100,0,0.5,0,0
59,50,0.95,30,30,0.5,100,0,0.5,0,0
59,60,0.92,29,30,0.5,100,0,0.5,0,0
59,70,0.97,29,30,0.5,100,0,0.5,0,0
59,80,0.93,27,30,0.5,100,0,0.5,0,0
59,90,0.83,24,30,0.5,100,0,0.5,0,0
60,0,0.5,10,30,0.5,100,0,0.5,0,0
60,10,0.43,16,30,0.5,100,0,0.5,0,0
60,20,0.67,22,30,0.5,100,0,0.5,0,0
60,30,0.68,22,30,0.5,100,0,0.5,0,0
60,40,0.57,18,30,0.5,100,0,0.5,0,0
60,50,0.55,16,30,0.5,100,0,0.5,0,0
60,60,0.38,14,30,0.5,100,0,0.5,0,0
60,70,0.17,2,30,0.5,100,0,0.5,0,0
60,80,0.12,3,30,0.5,100,0,0.5,0,0
60,90,0.04,0,30,0.5,100,0,0.5,0,0
61,0,0.5,13,30,0.5,100,0,0.5,0,0
61,10,0.52,18,30,0.5,100,0,0.5,0,0
61,20,0.64,19,30,0.5,100,0,0.5,0,0
61,30,0.96,28,30,0.5,100,0,0.5,0,0
61,40,1.0,30,30,0.5,100,0,0.5,0,0
61,50,1.0,30,30,0.5,100,0,0.5,0,0
61,60,1.0,30,30,0.5,100,0,0.5,0,0
61,70,1.0,30,30,0.5,100,0,0.5,0,0
61,80,1.0,30,30,0.5,100,0,0.5,0,0
61,90,1.0,30,30,0.5,100,0,0.5,0,0
62,0,0.5,15,30,0.5,100,0,0.5,0,0
62,10,0.71,22,30,0.5,100,0,0.5,0,0
62,20,0.45,9,30,0.5,100,0,0.5,0,0
62,30,0.5,17,30,0.5,100,0,0.5,0,0
62,40,0.55,20,30,0.5,100,0,0.5,0,0
62,50,0.3,8,30,0.5,100,0,0.5,0,0
62,60,0.07,3,30,0.5,100,0,0.5,0,0
62,70,0.06,3,30,0.5,100,0,0.5,0,0
62,80,0.0,0,30,0.5,100,0,0.5,0,0
62,90,0.0,0,30,0.5,100,0,0.5,0,0
63,0,0.5,12,30,0.5,100,0,0.5,0,0
63,10,0.63,21,30,0.5,100,0,0.5,0,0
63,20,0.81,21,30,0.5,100,0,0.5,0,0
63,30,0.6,20,30,0.5,100,0,0.5,0,0
63,40,0.5,11,30,0.5,100,0,0.5,0,0
63,50,0.43,13,30,0.5,100,0,0.5,0,0
63,60,0.42,12,30,0.5,100,0,0.5,0,0
63,70,0.52,13,30,0.5,100,0,0.5,0,0
63,80,0.72,21,30,0.5,100,0,0.5,0,0
63,90,0.56,16,30,0.5,100,0,0.5,0,0
64,0,0.5,15,30,0.5,100,0,0.5,0,0
64,10,0.66,21,30,0.5,100,0,0.5,0,0
64,20,0.94,27,30,0.5,100,0,0.5,0,0
64,30,0.9,27,30,0.5,100,0,0.5,0,0
64,40,1.0,30,30,0.5,100,0,0.5,0,0
64,50,1.0,30,30,0.5,100,0,0.5,0,0
64,60,1.0,30,30,0.5,100,0,0.5,0,0
64,70,1.0,30,30,0.5,100,0,0.5,0,0
64,80,1.0,30,30,0.5,100,0,0.5,0,0
64,90,1.0,30,30,0.5,100,0,0.5,0,0
65,0,0.5,14,30,0.5,100,0,0.5,0,0
65,10,0.37,12,30,0.5,100,0,0.5,0,0
65,20,0.27,7,30,0.5,100,0,0.5,0,0
65,30,0.31,8,30,0.5,100,0,0.5,0,0
65,40,0.15,6,30,0.5,100,0,0.5,0,0
65,50,0.02,0,30,0.5,100,0,0.5,0,0
65,60,0.02,0,30,0.5,100,0,0.5,0,0
65,70,0.0,0,30,0.5,100,0,0.5,0,0
65,80,0.0,0,30,0.5,100,0,0.5,0,0
65,90,0.0,0,30,0.5,100,0,0.5,0,0
66,0,0.5,13,30,0.5,100,0,0.5,0,0
66,10,0.5,12,30,0.5,100,0,0.5,0,0
66,20,0.33,5,30,0.5,100,0,0.5,0,0
66,30,0.29,5,30,0.5,100,0,0.5,0,0
66,40,0.13,0,30,0.5,100,0,0.5,0,0
66,50,0.0,0,30,0.5,100,0,0.5,0,0
66,60,0.0,0,30,0.5,100,0,0.5,0,0
66,70,0.0,0,30,0.5,100,0,0.5,0,0
66,80,0.0,0,30,0.5,100,0,0.5,0,0
66,90,0.0,0,30,0.5,100,0,0.5,0,0
67,0,0.5,17,30,0.5,100,0,0.5,0,0
67,10,0.68,20,30,0.5,100,0,0.5,0,0
67,20,0.53,17,30,0.5,100,0,0.5,0,0
67,30,0.91,29,30,0.5,100,0,0.5,0,0
67,40,0.93,28,30,0.5,100,0,0.5,0,0
67,50,1.0,30,30,0.5,100,0,0.5,0,0
67,60,1.0,30,30,0.5,100,0,0.5,0,0
67,70,1.0,30,30,0.5,100,0,0.5,0,0
67,80,1.0,30,30,0.5,100,0,0.5,0,0
67,90,1.0,30,30,0.5,100,0,0.5,0,0
68,0,0.5,16,30,0.5,100,0,0.5,0,0
68,10,0.57,18,30,0.5,100,0,0.5,0,0
68,20,0.84,24,30,0.5,100,0,0.5,0,0
68,30,0.58,18,30,0.5,100,0,0.5,0,0
68,40,0.89,27,30,0.5,100,0,0.5,0,0
68,50,0.93,26,30,0.5,100,0,0.5,0,0
68,60,0.94,27,30,0.5,100,0,0.5,0,0
68,70,0.92,27,30,0.5,100,0,0.5,0,0
68,80,0.95,27,30,0.5,100,0,0.5,0,0
68,90,1.0,30,30,0.5,100,0,0.5,0,0
69,0,0.5,16,30,0.5,100,0,0.5,0,0
69,10,0.36,9,30,0.5,100,0,0.5,0,0
69,20,0.47,16,30,0.5,100,0,0.5,0,0
69,30,0.47,7,30,0.5,100,0,0.5,0,0
69,40,0.56,19,30,0.5,100,0,0.5,0,0
69,50,0.58,23,30,0.5,100,0,0.5,0,0
69,60,0.61,21,30,0.5,100,0,0.5,0,0
69,70,0.93,29,30,0.5,100,0,0.5,0,0
69,80,0.71,22,30,0.5,100,0,0.5,0,0
69,90,0.56,19,30,0.5,100,0,0.5,0,0
70,0,0.5,18,30,0.5,100,0,0.5,0,0
70,10,0.37,11,30,0.5,100,0,0.5,0,0
70,20,0.5,14,30,0.5,100,0,0.5,0,0
70,30,0.36,12,30,0.5,100,0,0.5,0,0
70,40,0.48,10,30,0.5,100,0,0.5,0,0
70,50,0.58,17,30,0.5,100,0,0.5,0,0
70,60,0.51,15,30,0.5,100,0,0.5,0,0
70,70,0.27,7,30,0.5,100,0,0.5,0,0
70,80,0.26,11,30,0.5,100,0,0.5,0,0
70,90,0.19,8,30,0.5,100,0,0.5,0,0
71,0,0.5,15,30,0.5,100,0,0.5,0,0
71,10,0.64,21,30,0.5,100,0,0.5,0,0
71,20,0.59,18,30,0.5,100,0,0.5,0,0
71,30,0.7,20,30,0.5,100,0,0.5,0,0
71,40,0.25,4,30,0.5,100,0,0.5,0,0
71,50,0.35,9,30,0.5,100,0,0.5,0,0
71,60,0.72,22,30,0.5,100,0,0.5,0,0
71,70,0.75,24,30,0.5,100,0,0.5,0,0
71,80,0.67,23,30,0.5,100,0,0.5,0,0
71,90,0.59,17,30,0.5,100,0,0.5,0,0
72,0,0.5,14,30,0.5,100,0,0.5,0,0
72,10,0.73,24,30,0.5,100,0,0.5,0,0
72,20,0.82,26,30,0.5,100,0,0.5,0,0
72,30,0.96,29,30,0.5,100,0,0.5,0,0
72,40,0.93,27,30,0.5,100,0,0.5,0,0
72,50,0.9,26,30,0.5,100,0,0.5,0,0
72,60,0.87,23,30,0.5,100,0,0.5,0,0
72,70,0.89,28,30,0.5,100,0,0.5,0,0
72,80,0.98,30,30,0.5,100,0,0.5,0,0
72,90,1.0,30,30,0.5,100,0,0.5,0,0
73,0,0.5,20,30,0.5,100,0,0.5,0,0
73,10,0.48,14,30,0.5,100,0,0.5,0,0
73,20,0.69,24,30,0.5,100,0,0.5,0,0
73,30,0.94,28,30,0.5,100,0,0.5,0,0
73,40,0.92,28,30,0.5,100,0,0.5,0,0
73,50,0.93,29,30,0.5,100,0,0.5,0,0
73,60,0.99,29,30,0.5,100,0,0.5,0,0
73,70,1.0,30,30,0.5,100,0,0.5,0,0
73,80,1.0,30,30,0.5,100,0,0.5,0,0
73,90,1.0,30,30,0.5,100,0,0.5,0,0
74,0,0.5,14,30,0.5,100,0,0.5,0,0
74,10,0.57,19,30,0.5,100,0,0.5,0,0
74,20,0.87,27,30,0.5,100,0,0.5,0,0
74,30,0.86,25,30,0.5,100,0,0.5,0,0
74,40,0.82,25,30,0.5,100,0,0.5,0,0
74,50,0.82,24,30,0.5,100,0,0.5,0,0
74,60,0.98,28,30,0.5,100,0,0.5,0,0
74,70,1.0,30,30,0.5,100,0,0.5,0,0
74,80,1.0,30,30,0.5,100,0,0.5,0,0
74,90,1.0,30,30,0.5,100,0,0.5,0,0
75,0,0.5,16,30,0.5,100,0,0.5,0,0
75,10,0.73,27,30,0.5,100,0,0.5,0,0
75,20,0.7,23,30,0.5,100,0,0.5,0,0
75,30,0.6,20,30,0.5,100,0,0.5,0,0
75,40,0.74,17,30,0.5,100,0,0.5,0,0
75,50,0.8,27,30,0.5,100,0,0.5,0,0
75,60,0.72,24,30,0.5,100,0,0.5,0,0
75,70,0.9,29,30,0.5,100,0,0.5,0,0
75,80,0.92,29,30,0.5,100,0,0.5,0,0
75,90,0.99,30,30,0.5,100,0,0.5,0,0
76,0,0.5,13,30,0.5,100,0,0.5,0,0
76,10,0.44,18,30,0.5,100,0,0.5,0,0
76,20,0.28,2,30,0.5,100,0,0.5,0,0
76,30,0.18,6,30,0.5,100,0,0.5,0,0
76,40,0.07,2,30,0.5,100,0,0.5,0,0
76,50,0.0,0,30,0.5,100,0,0.5,0,0
76,60,0.0,0,30,0.5,100,0,0.5,0,0
76,70,0.0,0,30,0.5,100,0,0.5,0,0
76,80,0.0,0,30,0.5,100,0,0.5,0,0
76,90,0.0,0,30,0.5,100,0,0.5,0,0
77,0,0.5,12,30,0.5,100,0,0.5,0,0
77,10,0.45,10,30,0.5,100,0,0.5,0,0
77,20,0.42,15,30,0.5,100,0,0.5,0,0
77,30,0.37,12,30,0.5,100,0,0.5,0,0
77,40,0.27,3,30,0.5,100,0,0.5,0,0
77,50,0.28,8,30,0.5,100,0,0.5,0,0
77,60,0.29,10,30,0.5,100,0,0.5,0,0
77,70,0.42,15,30,0.5,100,0,0.5,0,0
77,80,0.65,20,30,0.5,100,0,0.5,0,0
77,90,0.68,25,30,0.5,100,0,0.5,0,0
78,0,0.5,12,30,0.5,100,0,0.5,0,0
78,10,0.52,12,30,0.5,100,0,0.5,0,0
78,20,0.48,18,30,0.5,100,0,0.5,0,0
78,30,0.45,12,30,0.5,100,0,0.5,0,0
78,40,0.28,6,30,0.5,100,0,0.5,0,0
78,50,0.43,14,30,0.5,100,0,0.5,0,0
78,60,0.7,22,30,0.5,100,0,0.5,0,0
78,70,0.67,17,30,0.5,100,0,0.5,0,0
78,80,0.77,26,30,0.5,100,0,0.5,0,0
78,90,0.71,23,30,0.5,100,0,0.5,0,0
79,0,0.5,15,30,0.5,100,0,0.5,0,0
79,10,0.76,22,30,0.5,100,0,0.5,0,0
79,20,0.71,23,30,0.5,100,0,0.5,0,0
79,30,0.68,21,30,0.5,100,0,0.5,0,0
79,40,0.87,29,30,0.5,100,0,0.5,0,0
79,50,1.0,30,30,0.5,100,0,0.5,0,0
79,60,1.0,30,30,0.5,100,0,0.5,0,0
79,70,1.0,30,30,0.5,100,0,0.5,0,0
79,80,1.0,30,30,0.5,100,0,0.5,0,0
79,90,1.0,30,30,0.5,100,0,0.5,0,0
80,0,0.5,15,30,0.5,100,0,0.5,0,0
80,10,0.5,13,30,0.5,100,0,0.5,0,0
80,20,0.54,19,30,0.5,100,0,0.5,0,0
80,30,0.5,14,30,0.5,100,0,0.5,0,0
80,40,0.41,8,30,0.5,100,0,0.5,0,0
80,50,0.42,13,30,0.5,100,0,0.5,0,0
80,60,0.36,16,30,0.5,100,0,0.5,0,0
80,70,0.38,11,30,0.5,100,0,0.5,0,0
80,80,0.44,12,30,0.5,100,0,0.5,0,0
80,90,0.44,16,30,0.5,100,0,0.5,0,0
81,0,0.5,16,30,0.5,100,0,0.5,0,0
81,10,0.33,12,30,0.5,100,0,0.5,0,0
81,20,0.4,8,30,0.5,100,0,0.5,0,0
81,30,0.55,17,30,0.5,100,0,0.5,0,0
81,40,0.69,24,30,0.5,100,0,0.5,0,0
81,50,0.87,28,30,0.5,100,0,0.5,0,0
81,60,0.93,30,30,0.5,100,0,0.5,0,0
81,70,0.97,28,30,0.5,100,0,0.5,0,0
81,80,0.99,30,30,0.5,100,0,0.5,0,0
81,90,1.0,30,30,0.5,100,0,0.5,0,0
82,0,0.5,17,30,0.5,100,0,0.5,0,0
82,10,0.71,24,30,0.5,100,0,0.5,0,0
82,20,0.69,21,30,0.5,100,0,0.5,0,0
82,30,0.8,27,30,0.5,100,0,0.5,0,0
82,40,0.82,22,30,0.5,100,0,0.5,0,0
82,50,0.82,24,30,0.5,100,0,0.5,0,0
82,60,1.0,30,30,0.5,100,0,0.5,0,0
82,70,1.0,30,30,0.5,100,0,0.5,0,0
82,80,1.0,30,30,0.5,100,0,0.5,0,0
82,90,1.0,30,30,0.5,100,0,0.5,0,0
83,0,0.5,12,30,0.5,100,0,0.5,0,0
83,10,0.5,17,30,0.5,100,0,0.5,0,0
83,20,0.2,8,30,0.5,100,0,0.5,0,0
83,30,0.2,7,30,0.5,100,0,0.5,0,0
83,40,0.19,6,30,0.5,100,0,0.5,0,0
83,50,0.05,0,30,0.5,100,0,0.5,0,0
83,60,0.04,1,30,0.5,100,0,0.5,0,0
83,70,0.03,0,30,0.5,100,0,0.5,0,0
83,80,0.0,0,30,0.5,100,0,0.5,0,0
83,90,0.0,0,30,0.5,100,0,0.5,0,0
84,0,0.5,13,30,0.5,100,0,0.5,0,0
84,10,0.53,20,30,0.5,100,0,0.5,0,0
84,20,0.63,19,30,0.5,100,0,0.5,0,0
84,30,0.82,26,30,0.5,100,0,0.5,0,0
84,40,0.65,19,30,0.5,100,0,0.5,0,0
84,50,0.45,13,30,0.5,100,0,0.5,0,0
84,60,0.55,13,30,0.5,100,0,0.5,0,0
84,70,0.59,16,30,0.5,100,0,0.5,0,0
84,80,0.6,17,30,0.5,100,0,0.5,0,0
84,90,0.85,27,30,0.5,100,0,0.5,0,0
85,0,0.5,16,30,0.5,100,0,0.5,0,0
85,10,0.39,9,30,0.5,100,0,0.5,0,0
85,20,0.64,18,30,0.5,100,0,0.5,0,0
85,30,0.83,26,30,0.5,100,0,0.5,0,0
85,40,0.98,29,30,0.5,100,0,0.5,0,0
85,50,1.0,30,30,0.5,100,0,0.5,0,0
85,60,1.0,30,30,0.5,100,0,0.5,0,0
85,70,1.0,30,30,0.5,100,0,0.5,0,0
85,80,1.0,30,30,0.5,100,0,0.5,0,0
85,90,1.0,30,30,0.5,100,0,0.5,0,0
86,0,0.5,9,30,0.5,100,0,0.5,0,0
86,10,0.55,22,30,0.5,100,0,0.5,0,0
86,20,0.37,10,30,0.5,100,0,0.5,0,0
86,30,0.48,19,30,0.5,100,0,0.5,0,0
86,40,0.72,21,30,0.5,100,0,0.5,0,0
86,50,0.38,12,30,0.5,100,0,0.5,0,0
86,60,0.48,16,30,0.5,100,0,0.5,0,0
86,70,0.64,18,30,0.5,100,0,0.5,0,0
86,80,0.59,17,30,0.5,100,0,0.5,0,0
86,90,0.27,10,30,0.5,100,0,0.5,0,0
87,0,0.5,14,30,0.5,100,0,0.5,0,0
87,10,0.86,25,30,0.5,100,0,0.5,0,0
87,20,0.8,27,30,0.5,100,0,0.5,0,0
87,30,0.85,28,30,0.5,100,0,0.5,0,0
87,40,0.92,30,30,0.5,100,0,0.5,0,0
87,50,0.93,28,30,0.5,100,0,0.5,0,0
87,60,0.97,29,30,0.5,100,0,0.5,0,0
87,70,1.0,30,30,0.5,100,0,0.5,0,0
87,80,1.0,30,30,0.5,100,0,0.5,0,0
87,90,1.0,30,30,0.5,100,0,0.5,0,0
88,0,0.5,14,30,0.5,100,0,0.5,0,0
88,10,0.38,13,30,0.5,100,0,0.5,0,0
88,20,0.34,11,30,0.5,100,0,0.5,0,0
88,30,0.62,19,30,0.5,100,0,0.5,0,0
88,40,0.38,16,30,0.5,100,0,0.5,0,0
88,50,0.18,14,30,0.5,100,0,0.5,0,0
88,60,0.39,10,30,0.5,100,0,0.5,0,0
88,70,0.37,12,30,0.5,100,0,0.5,0,0
88,80,0.43,17,30,0.5,100,0,0.5,0,0
88,90,0.28,13,30,0.5,100,0,0.5,0,0
89,0,0.5,16,30,0.5,100,0,0.5,0,0
89,10,0.72,22,30,0.5,100,0,0.5,0,0
89,20,0.91,27,30,0.5,100,0,0.5,0,0
89,30,0.84,23,30,0.5,100,0,0.5,0,0
89,40,1.0,30,30,0.5,100,0,0.5,0,0
89,50,1.0,30,30,0.5,100,0,0.5,0,0
89,60,1.0,30,30,0.5,100,0,0.5,0,0
89,70,1.0,30,30,0.5,100,0,0.5,0,0
89,80,1.0,30,30,0.5,100,0,0.5,0,0
89,90,1.0,30,30,0.5,100,0,0.5,0,0
90,0,0.5,15,30,0.5,100,0,0.5,0,0
90,10,0.59,18,30,0.5,100,0,0.5,0,0
90,20,0.61,24,30,0.5,100,0,0.5,0,0
90,30,0.53,17,30,0.5,100,0,0.5,0,0
90,40,0.67,23,30,0.5,100,0,0.5,0,0
90,50,0.65,12,30,0.5,100,0,0.5,0,0
90,60,0.68,21,30,0.5,100,0,0.5,0,0
90,70,0.8,22,30,0.5,100,0,0.5,0,0
90,80,0.97,29,30,0.5,100,0,0.5,0,0
90,90,1.0,30,30,0.5,100,0,0.5,0,0
91,0,0.5,15,30,0.5,100,0,0.5,0,0
91,10,0.74,24,30,0.5,100,0,0.5,0,0
91,20,1.0,30,30,0.5,100,0,0.5,0,0
91,30,1.0,30,30,0.5,100,0,0.5,0,0
91,40,1.0,30,30,0.5,100,0,0.5,0,0
91,50,1.0,30,30,0.5,100,0,0.5,0,0
91,60,1.0,30,30,0.5,100,0,0.5,0,0
91,70,1.0,30,30,0.5,100,0,0.5,0,0
91,80,1.0,30,30,0.5,100,0,0.5,0,0
91,90,1.0,30,30,0.5,100,0,0.5,0,0
92,0,0.5,17,30,0.5,100,0,0.5,0,0
92,10,0.54,16,30,0.5,100,0,0.5,0,0
92,20,0.31,6,30,0.5,100,0,0.5,0,0
92,30,0.38,5,30,0.5,100,0,0.5,0,0
92,40,0.03,1,30,0.5,100,0,0.5,0,0
92,50,0.0,0,30,0.5,100,0,0.5,0,0
92,60,0.0,0,30,0.5,100,0,0.5,0,0
92,70,0.0,0,30,0.5,100,0,0.5,0,0
92,80,0.0,0,30,0.5,100,0,0.5,0,0
92,90,0.0,0,30,0.5,100,0,0.5,0,0
93,0,0.5,19,30,0.5,100,0,0.5,0,0
93,10,0.5,17,30,0.5,100,0,0.5,0,0
93,20,0.22,9,30,0.5,100,0,0.5,0,0
93,30,0.09,3,30,0.5,100,0,0.5,0,0
93,40,0.23,3,30,0.5,100,0,0.5,0,0
93,50,0.22,6,30,0.5,100,0,0.5,0,0
93,60,0.15,3,30,0.5,100,0,0.5,0,0
93,70,0.29,14,30,0.5,100,0,0.5,0,0
93,80,0.49,9,30,0.5,100,0,0.5,0,0
93,90,0.37,12,30,0.5,100,0,0.5,0,0
94,0,0.5,15,30,0.5,100,0,0.5,0,0
94,10,0.32,9,30,0.5,100,0,0.5,0,0
94,20,0.17,5,30,0.5,100,0,0.5,0,0
94,30,0.11,7,30,0.5,100,0,0.5,0,0
94,40,0.03,2,30,0.5,100,0,0.5,0,0
94,50,0.0,0,30,0.5,100,0,0.5,0,0
94,60,0.0,0,30,0.5,100,0,0.5,0,0
94,70,0.0,0,30,0.5,100,0,0.5,0,0
94,80,0.0,0,30,0.5,100,0,0.5,0,0
94,90,0.0,0,30,0.5,100,0,0.5,0,0
95,0,0.5,18,30,0.5,100,0,0.5,0,0
95,10,0.62,15,30,0.5,100,0,0.5,0,0
95,20,0.63,17,30,0.5,100,0,0.5,0,0
95,30,0.76,22,30,0.5,100,0,0.5,0,0
95,40,0.74,21,30,0.5,100,0,0.5,0,0
95,50,0.76,19,30,0.5,100,0,0.5,0,0
95,60,0.88,26,30,0.5,100,0,0.5,0,0
95,70,0.95,28,30,0.5,100,0,0.5,0,0
95,80,1.0,30,30,0.5,100,0,0.5,0,0
95,90,1.0,30,30,0.5,100,0,0.5,0,0
96,0,0.5,19,30,0.5,100,0,0.5,0,0
96,10,0.28,8,30,0.5,100,0,0.5,0,0
96,20,0.19,9,30,0.5,100,0,0.5,0,0
96,30,0.43,12,30,0.5,100,0,0.5,0,0
96,40,0.38,13,30,0.5,100,0,0.5,0,0
96,50,0.28,9,30,0.5,100,0,0.5,0,0
96,60,0.03,2,30,0.5,100,0,0.5,0,0
96,70,0.0,0,30,0.5,100,0,0.5,0,0
96,80,0.0,0,30,0.5,100,0,0.5,0,0
96,90,0.0,0,30,0.5,100,0,0.5,0,0
97,0,0.5,17,30,0.5,100,0,0.5,0,0
97,10,0.73,19,30,0.5,100,0,0.5,0,0
97,20,0.72,22,30,0.5,100,0,0.5,0,0
97,30,0.79,24,30,0.5,100,0,0.5,0,0
97,40,0.67,15,30,0.5,100,0,0.5,0,0
97,50,0.95,30,30,0.5,100,0,0.5,0,0
97,60,0.94,28,30,0.5,100,0,0.5,0,0
97,70,1.0,30,30,0.5,100,0,0.5,0,0
97,80,1.0,30,30,0.5,100,0,0.5,0,0
97,90,1.0,30,30,0.5,100,0,0.5,0,0
98,0,0.5,18,30,0.5,100,0,0.5,0,0
98,10,0.6,15,30,0.5,100,0,0.5,0,0
98,20,0.65,20,30,0.5,100,0,0.5,0,0
98,30,0.73,25,30,0.5,100,0,0.5,0,0
98,40,0.7,25,30,0.5,100,0,0.5,0,0
98,50,0.81,24,30,0.5,100,0,0.5,0,0
98,60,0.71,24,30,0.5,100,0,0.5,0,0
98,70,0.41,11,30,0.5,100,0,0.5,0,0
98,80,0.36,12,30,0.5,100,0,0.5,0,0
98,90,0.23,9,30,0.5,100,0,0.5,0,0
99,0,0.5,16,30,0.5,100,0,0.5,0,0
99,10,0.44,14,30,0.5,100,0,0.5,0,0
99,20,0.35,6,30,0.5,100,0,0.5,0,0
99,30,0.61,17,30,0.5,100,0,0.5,0,0
99,40,0.61,19,30,0.5,100,0,0.5,0,0
99,50,0.76,24,30,0.5,100,0,0.5,0,0
